GENDER,AGE,EMPLOYMENT,STATE,REGION,EDUCATION,QA_M1,QA_M2,QA_M3,QA_M4,QA_M5,QA_M6,QA_M7,QA_M8,QB,QC,QD,Q1,Q2,Q3,Q4,Q5_M1,Q5_M2,Q5_M3,Q5_M4,Q5_M5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_M1,Q14_M2,Q14_M3,Q14_M4,Q14_M5,Q15,QE,QF,QG,QH,QI,QJ
Female,43,"	Work full-time ",Maryland,South,"	Bachelor’s degree",Ensure that the data architecture will scale appropriately,Create data pipelines,Write and test code,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,Maintain the distributed systems that execute data pipelines,,,,Data Engineer,No,We have partially implemented DataOps into our company’s data processes,We frequently hope and pray that things don’t break,Rarely,30,30,Lack of feedback on the products delivered,Constantly playing catch up with stakeholder requests,Fast pace of requests from stakeholders,Unreasonable requests from stakeholders,,Disagree strongly,Rarely,Sometimes,Not at all likely,"Yes, once",Not at all difficult,Somewhat effectively,Somewhat important,Difficulty communicating or engaging with other departments within company,Lack of knowledge around what DataOps is,,,,Agree strongly,17,7,32,7800,$500 Million to under $1 Billion,Banking
Male,41,"	Work full-time ",Iowa,Midwest,"	Associate degree",Write tests to ensure that bad data is detected and acted upon in production,Create data pipelines,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,Maintain data in ready-to-use formats,Put analytics into production,Ensure that the data architecture will scale appropriately,,,Big Data Engineer,Yes,We have mostly or fully implemented DataOps into our company’s data processes,We frequently hope and pray that things don’t break,All the time,30,20,Focusing too much time on finding and fixing errors,Focusing too much on maintaining data pipelines and/or manual processes,,,,Agree somewhat,All the time,Often,Somewhat likely,"Yes, multiple times",Somewhat difficult,Very effectively,Very important,,,,,,Agree strongly,10,3,18,3500,$250 Million to under $500 Million,Government / policy
Male,39,"	Work full-time ",Washington,West,"	Associate degree",Write and test code,Maintain data in ready-to-use formats,Write tests to ensure that bad data is detected and acted upon in production,"Develop, maintain, and optimize data systems to make data available for analysis",,,,,ETL Developer,No,We have mostly or fully implemented DataOps into our company’s data processes,We are confident they won’t break,Sometimes,20,10,Constantly playing catch up with stakeholder requests,Unreasonable requests from stakeholders,,,,Disagree somewhat,Rarely,Sometimes,Not very likely,"No, never",Not very difficult,Somewhat effectively,Somewhat important,,,,,,Agree somewhat,9,6,17,550,$25 Million to under $50 Million,Communications
Male,34,"	Work full-time ",Florida,South,"	Bachelor’s degree","Develop, maintain, and optimize data systems to make data available for analysis",Ensure that the data architecture will scale appropriately,Put analytics into production,Write tests to ensure that bad data is detected and acted upon in production,,,,,Big Data Engineer,No,We have mostly or fully implemented DataOps into our company’s data processes,We are confident they won’t break,All the time,50,60,Lack of feedback on the products delivered,Focusing too much time on finding and fixing errors,Constantly playing catch up with stakeholder requests,,,Agree somewhat,All the time,Often,Very likely,"Yes, once",Very difficult,Not at all effectively,Very important,,,,,,Agree strongly,10,5,26,2500,$100 Million to under $250 Million,Manufacturing
Female,48,"	Work full-time ",Texas,South,"	Bachelor’s degree",Create data pipelines,Put analytics into production,Maintain the distributed systems that execute data pipelines,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,"Develop, maintain, and optimize data systems to make data available for analysis",,,,Solutions Architect,Yes,We have mostly or fully implemented DataOps into our company’s data processes,We are confident they won’t break,All the time,40,30,Focusing too much time on finding and fixing errors,Fast pace of requests from stakeholders,Lack of feedback on the products delivered,,,Agree strongly,Often,All the time,Somewhat likely,"Yes, multiple times",Very difficult,Somewhat effectively,Essential,,,,,,Agree somewhat,13,7,23,15000,$1 Billion or more,Information technology (IT) / software
Male,39,"	Work full-time ",Georgia,South,"	Associate degree",Maintain data in ready-to-use formats,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,Ensure that the data architecture will scale appropriately,Write tests to ensure that bad data is detected and acted upon in production,Write and test code,,,,Data & Analytics Lead,No,"We have not implemented DataOps into our processes, but have plans to",We frequently hope and pray that things don’t break,Often,50,40,Lack of feedback on the products delivered,Unreasonable requests from stakeholders,Focusing too much on maintaining data pipelines and/or manual processes,,,Agree strongly,Often,Sometimes,Somewhat likely,"Yes, multiple times",Somewhat difficult,Not very effectively,Somewhat important,Difficulty communicating or engaging with other departments within company,Too busy to make it a priority,Lack of knowledge around what DataOps is,Lack of buy-in from company leadership or other stakeholders,Scale of incorporating DataOps is too large,Agree somewhat,14,7,35,540,$25 Million to under $50 Million,Accounting
Female,49,"	Work full-time ",Alabama,South,"	Bachelor’s degree",Ensure that the data architecture will scale appropriately,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,"Develop, maintain, and optimize data systems to make data available for analysis",Write tests to ensure that bad data is detected and acted upon in production,,,,,Solutions Architect,Yes,We have mostly or fully implemented DataOps into our company’s data processes,We frequently hope and pray that things don’t break,All the time,10,20,Lack of feedback on the products delivered,Constantly playing catch up with stakeholder requests,Unreasonable requests from stakeholders,,,Agree somewhat,All the time,Often,Very likely,"Yes, once",Very difficult,Somewhat effectively,Very important,,,,,,Agree strongly,16,9,25,3400,$250 Million to under $500 Million,Healthcare / medicine / pharmaceuticals
Male,50,"	Work full-time ",New York,Northeast,"	Graduate or post-graduate work",Ensure that the data architecture will scale appropriately,Write tests to ensure that bad data is detected and acted upon in production,Maintain the distributed systems that execute data pipelines,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,Write and test code,,,,Data & Analytics Lead,Yes,We have mostly or fully implemented DataOps into our company’s data processes,We frequently hope and pray that things don’t break,Often,40,50,Focusing too much on maintaining data pipelines and/or manual processes,Lack of feedback on the products delivered,Constantly playing catch up with stakeholder requests,,,Agree somewhat,All the time,Often,Very likely,"Yes, multiple times",Somewhat difficult,Very effectively,Very important,,,,,,Agree strongly,12,6,30,2000,$100 Million to under $250 Million,Automotive
Male,28,"	Work full-time ",Nevada,West,"	Associate degree",Write and test code,Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,"Develop, maintain, and optimize data systems to make data available for analysis",Create data pipelines,Put analytics into production,,,,Enterprise Architect,No,We have partially implemented DataOps into our company’s data processes,We frequently hope and pray that things don’t break,All the time,40,50,Constantly playing catch up with stakeholder requests,Lack of feedback on the products delivered,Focusing too much time on finding and fixing errors,,,Agree somewhat,All the time,Sometimes,Somewhat likely,"Yes, multiple times",Very difficult,Not at all effectively,Somewhat important,Scale of incorporating DataOps is too large,Lack of knowledge around what DataOps is,,,,Agree strongly,6,2,19,2200,$100 Million to under $250 Million,Consulting
Female,54,"	Work full-time ",Georgia,South,"	Associate degree",Write tests to ensure that bad data is detected and acted upon in production,"Develop, maintain, and optimize data systems to make data available for analysis",Manage continuous integration and continuous delivery/deployment (CI/CD) of new data products,Write and test code,Maintain the distributed systems that execute data pipelines,Maintain data in ready-to-use formats,,,Solutions Architect,Yes,We have mostly or fully implemented DataOps into our company’s data processes,We are confident they won’t break,Often,40,30,Lack of feedback on the products delivered,Focusing too much on maintaining data pipelines and/or manual processes,Fast pace of requests from stakeholders,,,Agree somewhat,All the time,Often,Very likely,"Yes, once",Very difficult,Somewhat effectively,Very important,,,,,,Agree strongly,18,7,23,1800,$100 Million to under $250 Million,Automotive
